SSID,BSSID,PHY,CHANNEL,FREQUENCY,RSSI(dBm),SNR(dB)
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-3
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-79,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,5
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,4
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-93,-2
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,6
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-79,12
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-89,2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-74,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,0,91
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-74,17
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,6
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-79,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-89,2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-74,17
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,0,91
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-74,17
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-94,-3
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-94,-3
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-87,4
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-89,2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-76,15
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,0,91
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,0,91
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-87,4
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-89,2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-73,18
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-94,-3
my-home:),f8:aa:3f:6d:02:b6,802.11b,2,2417,-81,10
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-73,18
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,6
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-91,0
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-73,18
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-91,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,0,91
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,0,91
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-91,0
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-90,1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-91,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,2,2417,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,13
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-86,5
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,6
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-73,18
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-74,17
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-91,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,0
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-82,10
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-82,10
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,1
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-85,7
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-81,11
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-90,2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,11
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,12
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,0
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-79,13
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-89,3
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,12
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-91,1
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-94,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-89,3
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-87,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-90,0
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,0,90
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-78,12
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-89,1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,0
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-91,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,-1
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-87,3
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-78,12
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,0,90
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,0,90
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-89,1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-92,-2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-84,6
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-83,7
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-2
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-81,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-82,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,6
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,6
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-89,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-76,14
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-94,-4
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-3
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-79,11
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-91,-1
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-2
kelitedao. jia,0c:73:29:5f:46:06,802.11b,2,2417,-90,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,6
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-3
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-78,12
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-2
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,4
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-89,2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-78,13
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-79,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-83,8
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-78,13
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-78,13
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-90,1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-86,5
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-92,-1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,0,91
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-75,16
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-80,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,0,91
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,0,91
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,2,2417,-81,10
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-77,14
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,0,91
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-89,2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-76,15
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-92,-1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-90,1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-92,-1
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-84,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-83,8
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-78,13
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-94,-3
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-82,9
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-76,15
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-81,10
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-83,8
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-76,15
Nova-DEDAV,e0:19:54:4d:a7:6f,802.11b,2,2417,-92,-1
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-83,8
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,1
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-82,9
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,2,2417,-77,14
stefansport.gr,b0:a7:b9:53:e0:a2,802.11b,2,2417,-91,0
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-82,9
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,2,2417,-92,-1
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,2,2417,-90,1
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,2,2417,-93,-2
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,2,2417,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,2,2417,-84,7
